Enterprise_Value_over_EBITDA,Revenue_Growth,Profit_Margin,grossProfitMargin,returnOnEquity,assetTurnover,Debt_to_Equity,Debt_to_Equity_squared,Capex_to_Revenue,R_and_D_to_Revenue,Dividend_Yield,currentRatio,currentRatio_squared,returnOnEquityXpositiveROE,Sector_Communication_Services,Sector_Consumer_Cyclical,Sector_Consumer_Defensive,Sector_Energy,Sector_Financial_Services,Sector_Healthcare,Sector_Industrials,Sector_Real_Estate,Sector_Technology,Sector_Utilities,residuals
12.6135,0.0126,0.063,0.533959081,0.1103,0.855574134,0.8203,0.67289209,0.0035,0.1297,0.0159,1.816,3.2978560000000003,0.1103,False,False,False,False,False,False,False,False,True,False,0.38107655522923983
10.9222,-0.0244,0.091,0.569445865,0.4371,2.124821506,0.2103,0.044226089999999996,0.0705,0.0,0.0716,1.481,2.1933610000000003,0.4371,False,False,False,False,False,False,True,False,False,False,19.04059631311684
7.4934,0.1105,0.045,0.178827001,0.1071,0.983669343,0.8941,0.79941481,0.0708,0.0063,0.0783,2.516,6.330256,0.1071,False,False,False,False,False,False,False,False,False,False,1.0480252536588188
24.3004,0.1183,0.012,0.565732719,0.0131,0.797297351,0.0,0.0,0.032,0.0984,0.0,3.248,10.549504,0.0131,False,False,False,False,False,False,False,False,True,False,93.95898010714332
17.7347,0.1684,0.039,0.465997427,0.0356,0.465841078,0.648,0.419904,0.0294,0.0,0.0,3.529,12.453840999999999,0.0356,False,False,False,False,False,False,True,False,False,False,19.480162983618566
16.3002,0.0696,0.115,0.310775879,0.3476,1.82736546,0.1508,0.022740639999999996,0.0297,0.0,0.0041,0.834,0.695556,0.3476,False,False,False,False,False,True,False,False,False,False,12.486255169996072
18.9534,0.0367,0.052,0.392473392,0.0589,0.675127816,0.332,0.11022400000000002,0.0151,0.0944,0.0119,1.692,2.8628639999999996,0.0589,False,False,False,False,False,False,False,False,True,False,34.67329732901279
12.014,0.1635,0.186,0.532270391,0.1651,0.755625355,0.0,0.0,0.0361,0.088,0.0097,5.168,26.708224,0.1651,False,False,False,False,False,False,False,False,True,False,1.4343409920034373
8.759,0.0726,0.095,0.27831361,0.1343,0.797023225,0.4731,0.22382361,0.0283,0.0,0.0,2.906,8.444836,0.1343,False,False,False,False,False,False,True,False,False,False,8.198537500439677
5.2528,0.0141,-0.011,0.385357039,-0.0075,0.495534143,0.1657,0.027456489999999997,0.0714,0.0,0.0,2.811,7.901720999999999,-0.0,False,False,False,True,False,False,False,False,False,False,7.873417631045687
7.9513,0.0268,0.03,0.217151334,0.0666,1.197212378,0.5328,0.28387584000000005,0.0293,0.0,0.0135,1.866,3.4819560000000003,0.0666,False,False,False,False,False,False,False,False,False,False,0.036995975136806164
14.1831,0.1212,0.029,0.376156691,0.07,1.511828767,0.2344,0.05494336,0.0034,0.0,0.0292,2.062,4.251843999999999,0.07,False,False,False,False,False,False,True,False,False,False,14.008568198177063
7.5178,0.1903,0.003,0.204075076,0.0022,0.584590645,0.0,0.0,0.0643,0.0,0.0278,5.777,33.373729000000004,0.0022,False,False,False,False,False,False,False,False,True,False,5.287096351212575
6.6936,0.1516,0.016,0.080247299,0.0471,1.761062688,0.0234,0.00054756,0.0247,0.0,0.0,1.912,3.655744,0.0471,False,False,False,False,False,False,False,False,True,False,6.155779002093649
3.698,0.2044,0.053,0.368984438,0.057,0.669671901,0.0633,0.004006889999999999,0.0138,0.0285,0.0,2.738,7.496644,0.057,False,False,False,False,False,False,False,False,True,False,88.93039273278072
4.8697,-0.0052,0.086,0.612747617,0.0798,0.802481683,0.0,0.0,0.0317,0.0,0.0,5.247,27.531008999999997,0.0798,False,False,True,False,False,False,False,False,False,False,89.6480577641063
10.8542,0.0282,0.418,0.693973147,0.1284,0.199901962,0.0,0.0,0.0898,0.0,0.029,0.846713099,0.7169230720181838,0.1284,False,False,False,False,False,False,False,True,False,False,26.404085164536184
7.0259,0.0468,0.081,0.292174004,0.073,0.767027426,0.0266,0.00070756,0.3476,0.0408,0.005,1.785,3.186225,0.073,False,False,False,False,False,False,False,False,False,False,7.37904679854869
13.3126,0.1187,0.179,0.596921267,0.1958,0.70154079,0.0749,0.0056100099999999995,0.0746,0.0,0.0091,1.658,2.7489639999999995,0.1958,False,False,False,False,False,False,True,False,False,False,0.13395955852833197
19.1104,0.5844,-0.14,0.332300205,-0.0511,0.243833588,0.3336,0.11128896,0.2633,0.0,0.0,1.855,3.441025,-0.0,False,False,False,True,False,False,False,False,False,False,41.11616508392387
10.054,0.062,0.114,0.361244032,0.1801,0.740875503,0.4981,0.24810360999999997,0.0184,0.0268,0.0059,1.955,3.8220250000000004,0.1801,False,False,False,False,False,False,False,False,True,False,1.22922773933382
12.5093,0.0559,0.116,0.270118778,0.0808,0.290145208,0.6893,0.47513449,0.2085,0.0,0.0294,0.825,0.6806249999999999,0.0808,False,False,False,False,False,False,False,False,False,True,0.07335555587747919
6.1636,-0.0223,0.018,0.208461413,0.0453,1.224344668,0.386,0.14899600000000002,0.0333,0.035,0.0,1.359,1.846881,0.0453,False,False,False,False,False,False,False,False,True,False,13.798010024698987
11.1375,0.0382,0.136,0.375986942,0.0742,0.230434588,0.9607,0.92294449,0.3594,0.0058,0.0101,1.307,1.708249,0.0742,False,False,False,False,False,False,False,False,False,True,2.04019887885524
22.5096,0.3406,0.03,0.320001327,0.0191,0.270990962,0.9242,0.85414564,0.0319,0.0281,0.027,2.088,4.359744,0.0191,False,False,False,False,False,False,True,False,False,False,69.47152350000934
14.355,0.2554,0.064,0.481734401,0.0846,0.951436094,0.148,0.021903999999999996,0.0053,0.0,0.0,2.537,6.436369,0.0846,False,False,False,False,False,False,True,False,False,False,0.4681080295107997
12.382,0.2863,0.058,0.224954435,0.1211,1.036941031,0.6052,0.36626703999999993,0.0203,0.0,0.0,2.921,8.532240999999999,0.1211,False,False,False,False,False,False,True,False,False,False,0.013592407552062489
14.069,-0.0615,0.056,0.197807337,0.0799,0.788195785,0.5324,0.28344976,0.036,0.0,0.0166,2.499,6.245001,0.0799,False,False,False,False,False,False,True,False,False,False,15.824871228692611
11.8265,0.1035,0.045,0.134503119,0.1563,1.726507202,0.4116,0.16941456000000002,0.0664,0.0,0.005,1.293,1.671849,0.1563,False,False,False,False,False,True,False,False,False,False,0.6259423001747627
18.0601,0.2135,0.044,0.442073548,0.0503,0.928550933,0.0,0.0,0.0303,0.1363,0.0,3.864,14.930496,0.0503,False,False,False,False,False,False,False,False,True,False,7.930484790352998
14.8063,0.1228,0.088,0.300557668,0.1381,0.597034702,1.0133,1.0267768900000003,0.0711,0.0,0.0114,2.339,5.470921,0.1381,False,False,False,False,False,False,True,False,False,False,11.093501595079887
10.9283,0.0308,0.074,0.591060689,0.1054,0.42488446,1.7417,3.0335188900000003,0.2166,0.0,0.0061,2.374,5.6358760000000006,0.1054,True,False,False,False,False,False,False,False,False,False,11.995055735102811
4.6667,0.2123,0.036,0.16764952,0.0844,1.227460807,0.4897,0.23980609000000003,0.1345,0.0,0.0,2.35,5.522500000000001,0.0844,False,False,False,False,False,False,True,False,False,False,40.12249996625017
8.4934,0.0377,0.041,0.369830307,0.1659,1.610660673,0.4526,0.20484676,0.0177,0.0,0.033,1.225,1.5006250000000003,0.1659,False,False,False,False,False,False,True,False,False,False,0.3101903473258027
13.8835,0.0415,0.103,0.255653313,0.4791,1.349030858,1.5738,2.47684644,0.0326,0.0613,0.017,2.998,8.988004000000002,0.4791,False,False,False,False,False,False,False,False,False,False,35.49552294908828
8.7026,0.2126,0.086,0.258926113,0.1773,1.06417269,0.3963,0.15705369,0.0129,0.0,0.0156,2.069,4.280761,0.1773,False,False,False,False,False,False,True,False,False,False,8.115981759527584
7.3173,-0.0537,0.077,0.52731612,0.0977,0.277707138,1.3787,1.9008136900000001,0.0095,0.0,0.029,1.277565846,1.6321744908656954,0.0977,False,False,False,False,True,False,False,False,False,False,0.20550643088883655
12.8237,0.1002,0.011,0.156596522,0.0658,1.822168647,0.5717,0.32684089,0.0122,0.0,0.0199,1.458,2.1257639999999998,0.0658,False,False,False,False,False,False,True,False,False,False,15.100090728051489
17.371,0.0822,0.122,0.317319658,0.1136,0.655908412,0.2256,0.05089536,0.0283,0.018,0.006,2.758,7.606564,0.1136,False,False,False,False,False,False,False,False,False,False,44.42208031446862
8.5556,0.1207,0.02,0.301412325,0.0561,0.882830287,1.3443,1.8071424900000002,0.0539,0.0,0.0,1.996,3.984016,0.0561,False,False,False,False,False,False,True,False,False,False,7.807625976970619
12.2122,0.1356,0.106,0.831229483,0.3227,2.144864491,0.0,0.0,0.0093,0.0,0.0,2.639,6.964320999999999,0.3227,False,False,True,False,False,False,False,False,False,False,2.61227157356861
12.7564,0.079,0.09,0.222658812,0.113,0.446499103,0.8352,0.6975590400000001,0.115,0.0,0.027,1.419,2.013561,0.113,False,False,False,False,False,False,False,False,False,True,0.1701415636713919
16.7224,0.0729,0.079,0.32546934,0.3508,1.220794457,1.689,2.8527210000000003,0.0226,0.0,0.0085,2.901,8.415800999999998,0.3508,False,False,False,False,False,True,False,False,False,False,14.360240295479844
4.9312,0.2841,0.07,0.291836075,0.0826,0.568141648,0.5036,0.25361296000000005,0.0409,0.0,0.0,3.217,10.349089000000001,0.0826,False,False,False,True,False,False,False,False,False,False,13.265650179962952
16.2038,0.1745,-0.008,0.096613089,-0.0126,0.872605828,0.5543,0.30724849000000004,0.0878,0.0,0.0,3.187,10.156968999999998,-0.0,False,False,False,False,False,False,False,False,False,False,38.596113664765674
8.4517,0.0859,0.049,0.156469318,0.1443,0.914581962,1.1339,1.2857292099999997,0.1192,0.0,0.0256,0.859,0.737881,0.1443,False,False,False,False,False,False,True,False,False,False,0.7672283272394524
13.2337,0.0336,0.084,0.348396394,0.1935,1.581653315,0.0526,0.00276676,0.0337,0.0,0.0214,1.653,2.732409,0.1935,False,False,False,False,False,False,True,False,False,False,12.08555174841735
10.3169,0.0622,0.06,0.564008282,0.1514,1.5518608,0.1066,0.01136356,0.0357,0.0,0.0141,1.749,3.0590010000000003,0.1514,False,True,False,False,False,False,False,False,False,False,0.34922346554334943
18.0167,0.6669,-0.018,0.100714325,-0.0483,1.339401982,0.5902,0.34833603999999996,0.0215,0.0,0.0141,1.998,3.992004,-0.0,False,True,False,False,False,False,False,False,False,False,14.057524909301911
6.4872,0.1034,0.097,0.327949854,0.2344,0.667334356,1.8422,3.39370084,0.2008,0.0,0.0279,0.964,0.9292959999999999,0.2344,False,False,False,False,False,False,True,False,False,False,10.025769849237115
23.2105,0.0046,-0.012,0.498915811,-0.0068,0.777591047,0.2672,0.07139584,0.0393,0.0513,0.0,3.141,9.865881,-0.0,False,False,False,False,False,True,False,False,False,False,37.15564629961435
16.9474,0.1328,0.351,0.82624572,0.0821,0.117136051,0.7647,0.58476609,0.5992,0.0,0.0445,2.42718926,5.891247703859348,0.0821,False,False,False,False,False,False,False,True,False,False,9.24435499303468
9.8137,0.0743,0.082,0.419515624,0.1436,0.946302231,0.3965,0.15721225000000003,0.0215,0.0,0.0127,2.069,4.280761,0.1436,False,False,False,False,False,False,True,False,False,False,2.914784547296766
6.3792,0.0225,0.024,0.239485974,0.1635,2.242742403,1.4538,2.11353444,0.0362,0.0,0.0196,1.91,3.6481,0.1635,False,False,True,False,False,False,False,False,False,False,10.244246814830971
6.7708,-0.0254,0.095,0.810944854,0.1554,1.204776028,0.0,0.0,0.0116,0.0,0.0,2.776,7.706175999999999,0.1554,False,False,True,False,False,False,False,False,False,False,65.92520217369689
21.3827,-0.0007,0.11,0.362624297,0.0758,0.54775318,0.0105,0.00011025000000000001,0.0532,0.0,0.0369,4.953,24.532209,0.0758,False,False,True,False,False,False,False,False,False,False,70.35745113302114
11.8606,0.117,0.154,0.654694837,0.2125,0.465560599,1.4995,2.24850025,0.1998,0.0,0.0091,2.377,5.650128999999999,0.2125,True,False,False,False,False,False,False,False,False,False,15.3894465752639
11.92,0.2158,-0.002,0.363011715,-0.0062,0.994312505,1.0949,1.19880601,0.0109,0.0,0.017,3.756,14.107535999999998,-0.0,False,True,False,False,False,False,False,False,False,False,1.8181271415001254
14.9521,0.4081,0.121,0.144547589,0.296,1.339580403,0.1024,0.01048576,0.0211,0.0,0.0252,2.137,4.566769,0.296,False,False,False,False,True,False,False,False,False,False,45.94159192942998
10.2362,0.0778,0.139,0.585460417,0.101,0.524079756,0.0,0.0,0.0797,0.1111,0.0414,2.259,5.1030809999999995,0.101,False,False,False,False,False,False,False,False,True,False,11.892205262098818
8.4788,0.2209,0.052,0.204445139,0.2267,2.054350609,0.1544,0.023839360000000004,0.0117,0.0,0.0076,1.305,1.7030249999999998,0.2267,False,False,False,False,False,False,True,False,False,False,1.9858985644073872
21.7352,0.0443,0.03,0.786712932,0.0412,0.970857683,0.0,0.0,0.0337,0.0733,0.0,2.848,8.111104,0.0412,False,False,False,False,False,True,False,False,False,False,10.890147396146917
28.1607,0.0667,-0.048,0.413800575,-0.0827,0.909987637,0.2951,0.08708400999999999,0.0931,0.0876,0.0,1.388,1.9265439999999998,-0.0,False,False,False,False,False,False,False,False,True,False,145.59964348505835
15.6683,0.1177,0.107,0.761326267,0.0977,0.687583233,0.1882,0.035419240000000005,0.0456,0.0731,0.0,4.818,23.213123999999997,0.0977,False,False,False,False,False,False,False,False,True,False,3.657036714199694
4.3204,0.0946,0.022,1.0,0.0937,2.00995692,0.4064,0.16516096,0.0161,0.0,0.0093,1.439,2.0707210000000003,0.0937,False,False,False,False,False,False,True,False,False,False,51.642378766197915
12.1594,0.059,0.009,0.280020044,0.0252,1.069617326,1.1208,1.25619264,0.0258,0.0045,0.0,2.018,4.072323999999999,0.0252,False,False,False,False,False,False,True,False,False,False,1.520726048748923
2.7133,-0.008,0.139,0.35907479,0.4127,0.697261588,1.2597,1.58684409,0.0325,0.0,0.0415,4.014,16.112196,0.4127,False,False,False,False,False,False,False,False,False,False,17.43963814718669
21.9472,0.1015,-0.05,0.1282602,-0.0653,0.739477555,0.0253,0.00064009,0.0255,0.0087,0.025,5.89,34.692099999999996,-0.0,False,False,False,False,False,False,True,False,False,False,82.62809551172658
15.3705,0.1641,0.076,0.428513029,0.3061,0.980275623,2.6714,7.136377960000001,0.0068,0.0,0.0061,1.754,3.076516,0.3061,False,False,True,False,False,False,False,False,False,False,2.1529434685447786
19.4801,0.2573,0.006,0.476791641,0.0039,0.613646257,0.0,0.0,0.0049,0.1453,0.0,4.555,20.748025,0.0039,False,False,False,False,False,False,False,False,True,False,9.66765527271171
12.3456,0.0921,0.096,0.265295631,0.1364,1.125045481,0.0,0.0,0.0252,0.0,0.0774,4.306,18.541636,0.1364,False,False,False,False,False,False,True,False,False,False,13.288883495039665
14.5238,0.0423,0.261,0.85344893,0.0695,0.101325117,1.5565,2.42269225,0.0924,0.0,0.0743,1.817335244,3.302707389084539,0.0695,False,False,False,False,False,False,False,True,False,False,0.03347324964111645
9.6732,0.0218,0.097,0.491789016,0.0436,0.203282169,0.5976,0.35712576,0.373,0.0,0.0201,3.066,9.400355999999999,0.0436,False,False,False,False,False,False,False,False,False,True,8.706004266240877
7.0923,0.297,0.064,0.267736074,0.2649,0.948691778,2.3632,5.58471424,0.025,0.0,0.0828,2.322,5.391684000000001,0.2649,False,False,False,False,False,False,False,False,False,False,0.04438628091498651
12.3416,-0.0216,0.039,0.286421605,0.092,1.295231352,0.1053,0.011088090000000002,0.0184,0.0,0.0169,1.747,3.0520090000000004,0.092,False,True,False,False,False,False,False,False,False,False,11.393969374715176
13.7972,0.1209,0.036,0.212144336,0.0581,1.179289982,0.1145,0.01311025,0.0556,0.0,0.0,2.703,7.306208999999999,0.0581,False,False,False,False,False,False,True,False,False,False,5.640838822572252
27.1581,-0.068,-0.329,0.233713442,-0.0881,0.146251679,0.8028,0.6444878399999999,-0.0712,0.0,0.0,2.227,4.959529,-0.0,False,False,False,False,False,False,True,False,False,False,128.92279762505666
7.8535,-0.002,0.058,0.344404695,0.096,1.368406232,0.0,0.0,0.0167,0.0,0.0181,5.244,27.499536,0.096,False,True,False,False,False,False,False,False,False,False,0.15165286451853408
13.3656,0.0385,0.029,0.293286588,0.0856,1.272283662,0.4638,0.21511043999999999,0.0159,0.0,0.0143,2.59,6.708099999999999,0.0856,False,False,False,False,False,False,True,False,False,False,9.615997479949492
5.7353,0.0198,0.038,0.549029493,0.037,0.545367061,0.4003,0.16024009,0.1291,0.0,0.0,2.622,6.874884,0.037,True,False,False,False,False,False,False,False,False,False,7.527451063141958
18.5818,-0.0366,0.168,0.516373165,0.1328,0.706568914,0.0,0.0,0.0593,0.1697,0.0105,6.873,47.238129,0.1328,False,False,False,False,False,False,False,False,True,False,35.4267996833926
13.5513,0.05,0.037,0.156253972,0.1337,2.137608722,0.2793,0.07800849,0.0149,0.0,0.033,2.115,4.473225000000001,0.1337,False,False,True,False,False,False,False,False,False,False,10.893082653643713
26.6832,0.0859,0.01,0.305517176,0.0176,0.921843568,0.2983,0.08898289000000001,0.0263,0.0436,0.0037,2.035,4.141225,0.0176,False,False,False,False,False,False,True,False,False,False,188.35489664121545
7.6849,-0.051,0.103,0.271082551,0.1928,1.477161642,0.0,0.0,0.0213,0.0,0.0207,3.261,10.634121,0.1928,False,False,False,False,False,False,True,False,False,False,2.3257156483885058
15.7209,0.1466,0.033,0.385166782,0.03,0.690311189,0.2103,0.044226089999999996,0.0774,0.0498,0.0,3.344,11.182336,0.03,False,False,False,False,False,False,False,False,True,False,8.701398285155777
10.1463,0.0215,0.024,0.232739696,0.1038,1.431161262,0.817,0.6674889999999999,0.0288,0.0,0.0193,2.236,4.999696000000001,0.1038,False,False,False,False,False,False,True,False,False,False,1.0159729421397004
9.1102,0.0194,0.286,0.293416676,0.2385,0.72148484,0.0,0.0,0.048,0.0517,0.0,4.365,19.053225,0.2385,False,False,False,False,False,False,True,False,False,False,11.695446177397054
14.4465,0.1252,0.119,0.364426594,0.1213,0.609887426,0.2897,0.08392609000000001,0.0391,0.0,0.0047,1.975,3.9006250000000002,0.1213,False,False,False,False,False,False,False,False,True,False,8.969974737501506
11.8895,0.0149,-0.062,1.0,-0.0383,0.157560992,2.2298,4.97200804,0.0249,0.0,0.0,1.473,2.1697290000000002,-0.0,False,True,False,False,False,False,False,False,False,False,7.74938153950686
4.0406,0.1307,0.393,0.894047653,0.3295,0.207589627,1.5886,2.52364996,0.0,0.0,0.0471,1.631,2.660161,0.3295,False,False,False,False,False,False,False,False,False,False,44.374138701830624
34.2691,0.1348,-0.036,0.453494859,-0.0447,0.95717924,0.0904,0.00817216,0.017,0.0,0.0,2.844,8.088336,-0.0,False,False,False,False,False,False,True,False,False,False,382.6391706798253
4.7849,0.0329,0.03,0.354393539,0.047,1.236899953,0.0443,0.00196249,0.0471,0.0101,0.0,3.906,15.256836000000002,0.047,False,False,True,False,False,False,False,False,False,False,80.78789188084585
18.1302,0.3602,0.109,0.322182674,0.1486,1.154570184,0.0,0.0,0.0318,0.0449,0.0135,4.339,18.826921000000002,0.1486,False,False,False,False,False,False,True,False,False,False,20.895743822569777
16.279,0.0498,0.091,0.295437354,0.1365,1.221297342,0.0014,1.96e-06,0.0504,0.0,0.0121,3.247,10.543009,0.1365,False,False,True,False,False,False,False,False,False,False,9.720029929603184
15.2432,0.1252,0.152,0.383731896,0.1748,0.897996328,0.1013,0.01026169,0.0123,0.0,0.0065,4.363,19.035769000000005,0.1748,False,False,False,False,False,False,True,False,False,False,11.731174748008307
9.517,0.0502,0.047,0.680096192,0.2556,1.810937952,1.0149,1.03002201,0.0128,0.0,0.0,1.568,2.4586240000000004,0.2556,False,True,False,False,False,False,False,False,False,False,0.2536427079116228
8.1313,0.0436,0.036,0.200782943,0.0731,1.72068957,0.0,0.0,0.0476,0.0,0.0224,4.633,21.464689,0.0731,False,True,False,False,False,False,False,False,False,False,0.38437873418436747
17.9541,0.036,-0.006,0.316361262,-0.0217,1.625536004,0.4966,0.24661155999999998,0.0044,0.0,0.0357,1.877,3.523129,-0.0,False,True,False,False,False,False,False,False,False,False,83.15642642895226
30.1759,0.1323,-0.028,0.706952774,-0.0731,0.980750438,0.5618,0.31561923999999997,0.0454,0.0,0.0,1.056,1.1151360000000001,-0.0,False,False,True,False,False,False,False,False,False,False,139.5320614367544
2.7381,0.292,0.257,0.221370268,0.1387,0.359093453,0.044,0.0019359999999999998,0.1546,0.0,0.0195,3.886,15.100996,0.1387,False,True,False,False,False,False,False,False,False,False,77.67123935010738
9.8859,0.0033,0.029,0.254329038,0.3329,2.249147315,0.7125,0.50765625,0.0109,0.0,0.0145,1.344,1.8063360000000002,0.3329,False,False,False,False,False,False,False,False,True,False,14.241162869725267
8.9212,0.0752,0.046,0.217225344,0.1231,1.772940484,0.2323,0.053963290000000004,0.0051,0.0,0.0129,3.539,12.524521000000002,0.1231,False,True,False,False,False,False,False,False,False,False,0.5248100337952173
7.6591,0.0167,0.049,0.334439944,0.1784,2.125607916,0.001,1e-06,0.0316,0.0,0.0171,1.694,2.869636,0.1784,False,False,False,False,False,False,False,False,True,False,0.007198843647053516
15.332,0.1159,0.047,0.149435264,0.0983,1.295337569,0.2888,0.08340544,0.0639,0.0244,0.0,1.098,1.2056040000000001,0.0983,False,False,True,False,False,False,False,False,False,False,2.6524811136063215
8.5874,0.2965,0.118,0.070264713,0.0929,0.634416805,0.0524,0.0027457600000000003,-0.0282,0.0,0.0,5.065,25.654225000000004,0.0929,False,False,False,False,False,False,False,False,False,False,4.783816742072491
14.0767,0.0865,0.047,0.37783524,0.0851,1.141353566,0.0037,1.3690000000000001e-05,0.0136,0.0942,0.0,2.09,4.368099999999999,0.0851,False,False,False,False,False,False,False,False,True,False,0.8647525427498566
6.0217,0.2889,0.02,0.199481541,0.11,2.254490365,0.9855,0.97121025,0.0149,0.0,0.0056,4.382,19.201923999999998,0.11,False,False,False,False,False,False,True,False,False,False,8.604803655777642
7.0834,0.0358,0.057,0.171277579,0.1397,1.316412631,0.3419,0.11689560999999998,0.0435,0.0272,0.0125,2.463,6.066369000000001,0.1397,False,False,False,False,False,False,False,False,False,False,1.9662883480168796
20.7127,0.0589,0.043,0.590290149,0.1015,1.011458911,0.0,0.0,0.0141,0.0,0.0179,1.243,1.5450490000000003,0.1015,False,False,False,False,False,False,True,False,False,False,73.19389415591323
5.0441,0.0832,0.024,0.106326982,0.1532,2.150279854,0.4989,0.24890121,0.011,0.0,0.0,1.689,2.8527210000000003,0.1532,False,False,False,False,False,False,True,False,False,False,12.655987739215192
15.0894,0.4778,0.055,0.156927927,0.3411,0.78019225,4.2124,17.744313759999997,-0.0036,0.0,0.0,0.956,0.913936,0.3411,False,False,False,False,False,False,True,False,False,False,0.2571272157306333
8.2708,-0.0554,-0.016,0.58116119,-0.0536,1.047836062,1.6508,2.7251406400000002,0.0742,0.0,0.0,1.186,1.406596,-0.0,False,False,False,False,False,True,False,False,False,False,60.813851125185344
6.5363,0.0402,0.101,0.374090029,0.093,0.565898992,0.1636,0.026764959999999997,0.0364,0.0,0.0083,1.887,3.560769,0.093,False,True,False,False,False,False,False,False,False,False,21.524647288042427
15.3711,0.2325,0.051,0.294268394,0.1564,1.088713324,1.2033,1.44793089,0.0461,0.0641,0.0026,2.487,6.185169,0.1564,False,False,False,False,False,False,False,False,True,False,13.094429308290602
11.6705,0.0382,0.043,0.283392788,0.0526,0.292088737,1.6541,2.7360468099999995,0.0505,0.0,0.0194,0.838,0.702244,0.0526,False,True,False,False,False,False,False,False,False,False,2.956328871027175
10.5531,0.0326,0.026,0.21642346,0.0237,0.58400337,0.3249,0.10556001000000001,0.0067,0.0,0.0,3.35,11.2225,0.0237,False,False,False,False,False,False,True,False,False,False,1.993080630668696
6.9343,0.0372,0.089,0.316615834,0.1257,1.123640492,0.1146,0.013133159999999998,0.007,0.0,0.0397,5.524,30.514576,0.1257,False,False,False,False,False,False,True,False,False,False,4.3544460998384835
15.7144,0.1622,0.037,0.50362892,0.0978,0.654263016,1.6381,2.6833716099999996,0.1755,0.0,0.0,0.942,0.8873639999999999,0.0978,False,True,False,False,False,False,False,False,False,False,25.143219743030567
4.3223,-0.0679,0.071,0.479349964,0.0686,0.610681003,0.1422,0.020220839999999997,0.0247,0.014,0.0,2.548,6.492304,0.0686,False,False,False,False,False,False,False,False,True,False,49.82118564455917
5.5738,-0.0336,0.048,0.190459847,0.1098,0.822472427,1.0479,1.09809441,0.0469,0.0,0.0,1.436,2.062096,0.1098,False,False,False,False,False,False,True,False,False,False,21.467933407953005
13.6798,0.0561,0.035,0.17721519,0.0933,1.201695309,0.6128,0.37552384,0.032,0.0,0.0278,2.3,5.289999999999999,0.0933,False,False,False,False,False,False,False,False,False,False,36.98450067697295
8.853,0.0322,-0.093,0.759883423,-0.1109,0.275586394,2.1468,4.608750239999999,0.2095,0.0,0.0,1.022,1.044484,-0.0,True,False,False,False,False,False,False,False,False,False,16.90436285768359
23.5648,0.0666,0.152,0.209417893,0.0924,0.307097136,0.3664,0.13424896,0.2197,0.0,0.0101,1.147,1.315609,0.0924,False,False,True,False,False,False,False,False,False,False,94.2801879200935
9.1247,0.0515,0.069,0.402446586,0.0996,1.104912533,0.0284,0.0008065600000000001,0.0047,0.0,0.0312,4.265,18.190224999999998,0.0996,False,True,False,False,False,False,False,False,False,False,0.05508459823602763
10.754,0.1519,0.029,0.38802127,0.0516,0.927137753,0.3637,0.13227769,0.0194,0.0657,0.0207,2.429,5.900040999999999,0.0516,False,False,False,False,False,False,False,False,True,False,2.2731508280972763
2.4587,-0.0145,0.07,0.260893487,0.0774,0.880912508,0.0371,0.00137641,0.0123,0.0521,0.0,2.787,7.7673689999999995,0.0774,False,True,False,False,False,False,False,False,False,False,84.12003281676228
2.3794,0.1985,0.027,0.261758179,0.0875,0.589207809,1.4351,2.05951201,0.1188,0.035,0.0,1.084,1.175056,0.0875,False,True,False,False,False,False,False,False,False,False,83.41935853595615
8.1264,0.4187,0.485,0.864200549,0.3269,0.348299892,0.4534,0.20557156000000001,0.2687,0.013,0.0861,2.432,5.914624,0.3269,False,False,False,True,False,False,False,False,False,False,0.08879759814185403
10.6677,0.0416,0.06,0.485017176,0.1584,1.34377195,0.6612,0.43718544000000004,0.0028,0.0,0.0,1.436231303,2.062760355717078,0.1584,False,True,False,False,False,False,False,False,False,False,0.8306560903837168
5.8634,0.196,0.023,0.431786691,0.1502,1.648206157,1.9747,3.8994400899999997,0.0087,0.0,0.0,1.063,1.1299689999999998,0.1502,False,False,False,False,False,False,True,False,False,False,21.86611797802064
5.1065,-0.0858,0.219,1.0,0.166,0.614008224,0.0668,0.00446224,0.0081,0.0,0.0812,5.151,26.532801,0.166,False,False,False,False,True,False,False,False,False,False,2.5848804846870803
15.5343,0.1201,-0.031,0.341919135,-0.0798,1.275508852,0.3928,0.15429183999999999,0.0578,0.0,0.0,0.972,0.944784,-0.0,False,False,True,False,False,False,False,False,False,False,2.0425552590641036
7.8192,0.0818,0.023,0.22462566,0.07,1.549295775,0.286,0.08179599999999998,0.036,0.0171,0.0277,1.734,3.0067559999999998,0.07,False,False,False,False,False,False,True,False,False,False,4.3991172035349955
18.6615,0.0534,0.317,1.0,0.1218,0.157538098,1.3155,1.7305402499999998,0.1616,0.0,0.0437,1.530983228,2.3439096444173,0.1218,False,False,False,False,False,False,False,True,False,False,10.7443832808535
11.7949,0.0815,-0.016,0.171027841,-0.0652,2.077821012,0.1361,0.01852321,0.0052,0.0,0.0,1.598,2.5536040000000004,-0.0,False,False,False,False,False,False,True,False,False,False,0.14508742877904715
9.448,0.2306,0.095,0.439077228,0.162,0.873285392,0.4714,0.22221796,0.0258,0.0166,0.0107,1.96,3.8415999999999997,0.162,False,False,False,False,False,False,True,False,False,False,12.879880872325664
